0,0
0.071429,0
0.14286,0
0.21429,0
0.28571,0
0.35714,0
0.42857,0
0.5,0
0.57143,0
0.64286,0
0.71429,0
0.78571,0
0.85714,0
0.92857,0
1,0
0,0.014286
0.071429,0.014286
0.14286,0.014286
0.21429,0.014286
0.28571,0.014286
0.35714,0.014286
0.42857,0.014286
0.5,0.014286
0.57143,0.014286
0.64286,0.014286
0.71429,0.014286
0.78571,0.014286
0.85714,0.014286
0.92857,0.014286
1,0.014286
0,0.028571
0.071429,0.028571
0.14286,0.028571
0.21429,0.028571
0.28571,0.028571
0.35714,0.028571
0.42857,0.028571
0.5,0.028571
0.57143,0.028571
0.64286,0.028571
0.71429,0.028571
0.78571,0.028571
0.85714,0.028571
0.92857,0.028571
1,0.028571
0,0.042857
0.071429,0.042857
0.14286,0.042857
0.21429,0.042857
0.28571,0.042857
0.35714,0.042857
0.42857,0.042857
0.5,0.042857
0.57143,0.042857
0.64286,0.042857
0.71429,0.042857
0.78571,0.042857
0.85714,0.042857
0.92857,0.042857
1,0.042857
0,0.057143
0.071429,0.057143
0.14286,0.057143
0.21429,0.057143
0.28571,0.057143
0.35714,0.057143
0.42857,0.057143
0.5,0.057143
0.57143,0.057143
0.64286,0.057143
0.71429,0.057143
0.78571,0.057143
0.85714,0.057143
0.92857,0.057143
1,0.057143
0,0.071429
0.071429,0.071429
0.14286,0.071429
0.21429,0.071429
0.28571,0.071429
0.35714,0.071429
0.42857,0.071429
0.5,0.071429
0.57143,0.071429
0.64286,0.071429
0.71429,0.071429
0.78571,0.071429
0.85714,0.071429
0.92857,0.071429
1,0.071429
0,0.085714
0.071429,0.085714
0.14286,0.085714
0.21429,0.085714
0.28571,0.085714
0.35714,0.085714
0.42857,0.085714
0.5,0.085714
0.57143,0.085714
0.64286,0.085714
0.71429,0.085714
0.78571,0.085714
0.85714,0.085714
0.92857,0.085714
1,0.085714
0,0.1
0.071429,0.1
0.14286,0.1
0.21429,0.1
0.28571,0.1
0.35714,0.1
0.42857,0.1
0.5,0.1
0.57143,0.1
0.64286,0.1
0.71429,0.1
0.78571,0.1
0.85714,0.1
0.92857,0.1
1,0.1
0,0.11429
0.071429,0.11429
0.14286,0.11429
0.21429,0.11429
0.28571,0.11429
0.35714,0.11429
0.42857,0.11429
0.5,0.11429
0.57143,0.11429
0.64286,0.11429
0.71429,0.11429
0.78571,0.11429
0.85714,0.11429
0.92857,0.11429
1,0.11429
0,0.12857
0.071429,0.12857
0.14286,0.12857
0.21429,0.12857
0.28571,0.12857
0.35714,0.12857
0.42857,0.12857
0.5,0.12857
0.57143,0.12857
0.64286,0.12857
0.71429,0.12857
0.78571,0.12857
0.85714,0.12857
0.92857,0.12857
1,0.12857
0,0.14286
0.071429,0.14286
0.14286,0.14286
0.21429,0.14286
0.28571,0.14286
0.35714,0.14286
0.42857,0.14286
0.5,0.14286
0.57143,0.14286
0.64286,0.14286
0.71429,0.14286
0.78571,0.14286
0.85714,0.14286
0.92857,0.14286
1,0.14286
0,0.15714
0.071429,0.15714
0.14286,0.15714
0.21429,0.15714
0.28571,0.15714
0.35714,0.15714
0.42857,0.15714
0.5,0.15714
0.57143,0.15714
0.64286,0.15714
0.71429,0.15714
0.78571,0.15714
0.85714,0.15714
0.92857,0.15714
1,0.15714
0,0.17143
0.071429,0.17143
0.14286,0.17143
0.21429,0.17143
0.28571,0.17143
0.35714,0.17143
0.42857,0.17143
0.5,0.17143
0.57143,0.17143
0.64286,0.17143
0.71429,0.17143
0.78571,0.17143
0.85714,0.17143
0.92857,0.17143
1,0.17143
0,0.18571
0.071429,0.18571
0.14286,0.18571
0.21429,0.18571
0.28571,0.18571
0.35714,0.18571
0.42857,0.18571
0.5,0.18571
0.57143,0.18571
0.64286,0.18571
0.71429,0.18571
0.78571,0.18571
0.85714,0.18571
0.92857,0.18571
1,0.18571
0,0.2
0.071429,0.2
0.14286,0.2
0.21429,0.2
0.28571,0.2
0.35714,0.2
0.42857,0.2
0.5,0.2
0.57143,0.2
0.64286,0.2
0.71429,0.2
0.78571,0.2
0.85714,0.2
0.92857,0.2
1,0.2
0,0.21429
0.071429,0.21429
0.14286,0.21429
0.21429,0.21429
0.28571,0.21429
0.35714,0.21429
